RegionName,State,Population,StateCodeFIPS,MunicipalCodeFIPS,Year,Density,Metro
Bath County,KY,11544,21,11,2009-01-01,,"Mount Sterling, KY"
Bell County,KY,30015,21,13,2000-01-01,,"Middlesborough, KY"
Bell County,KY,29561,21,13,2001-01-01,,"Middlesborough, KY"
Bell County,KY,29691,21,13,2002-01-01,,"Middlesborough, KY"
Bell County,KY,29478,21,13,2003-01-01,,"Middlesborough, KY"
Bell County,KY,29275,21,13,2004-01-01,,"Middlesborough, KY"
Bell County,KY,29130,21,13,2005-01-01,,"Middlesborough, KY"
Bell County,KY,28960,21,13,2006-01-01,,"Middlesborough, KY"
Bell County,KY,28794,21,13,2007-01-01,,"Middlesborough, KY"
Bell County,KY,28836,21,13,2008-01-01,,"Middlesborough, KY"
Bell County,KY,28667,21,13,2009-01-01,,"Middlesborough, KY"
Boone County,KY,87108,21,15,2000-01-01,,"Cincinnati, OH-KY-IN"
Boone County,KY,90277,21,15,2001-01-01,,"Cincinnati, OH-KY-IN"
Boone County,KY,93323,21,15,2002-01-01,,"Cincinnati, OH-KY-IN"
Boone County,KY,96680,21,15,2003-01-01,,"Cincinnati, OH-KY-IN"
Boone County,KY,100822,21,15,2004-01-01,,"Cincinnati, OH-KY-IN"
Boone County,KY,105456,21,15,2005-01-01,,"Cincinnati, OH-KY-IN"
Boone County,KY,109295,21,15,2006-01-01,,"Cincinnati, OH-KY-IN"
Boone County,KY,112308,21,15,2007-01-01,,"Cincinnati, OH-KY-IN"
Boone County,KY,115262,21,15,2008-01-01,,"Cincinnati, OH-KY-IN"
Boone County,KY,117461,21,15,2009-01-01,,"Cincinnati, OH-KY-IN"
Bourbon County,KY,19366,21,17,2000-01-01,,"Lexington-Fayette, KY"
Bourbon County,KY,19443,21,17,2001-01-01,,"Lexington-Fayette, KY"
Bourbon County,KY,19452,21,17,2002-01-01,,"Lexington-Fayette, KY"
Bourbon County,KY,19563,21,17,2003-01-01,,"Lexington-Fayette, KY"
Bourbon County,KY,19733,21,17,2004-01-01,,"Lexington-Fayette, KY"
Bourbon County,KY,19908,21,17,2005-01-01,,"Lexington-Fayette, KY"
Bourbon County,KY,19809,21,17,2006-01-01,,"Lexington-Fayette, KY"
Bourbon County,KY,19891,21,17,2007-01-01,,"Lexington-Fayette, KY"
Bourbon County,KY,20046,21,17,2008-01-01,,"Lexington-Fayette, KY"
Bourbon County,KY,20027,21,17,2009-01-01,,"Lexington-Fayette, KY"
Boyd County,KY,49627,21,19,2000-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyd County,KY,49595,21,19,2001-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyd County,KY,49578,21,19,2002-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyd County,KY,49754,21,19,2003-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyd County,KY,49542,21,19,2004-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyd County,KY,49403,21,19,2005-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyd County,KY,49312,21,19,2006-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyd County,KY,49154,21,19,2007-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyd County,KY,49244,21,19,2008-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyd County,KY,49362,21,19,2009-01-01,,"Huntington-Ashland, WV-KY-OH"
Boyle County,KY,27673,21,21,2000-01-01,,"Danville, KY"
Boyle County,KY,27472,21,21,2001-01-01,,"Danville, KY"
Boyle County,KY,27455,21,21,2002-01-01,,"Danville, KY"
Boyle County,KY,27451,21,21,2003-01-01,,"Danville, KY"
Boyle County,KY,27832,21,21,2004-01-01,,"Danville, KY"
Boyle County,KY,27922,21,21,2005-01-01,,"Danville, KY"
Boyle County,KY,28031,21,21,2006-01-01,,"Danville, KY"
Boyle County,KY,28112,21,21,2007-01-01,,"Danville, KY"
Boyle County,KY,28288,21,21,2008-01-01,,"Danville, KY"
Boyle County,KY,28297,21,21,2009-01-01,,"Danville, KY"
Bracken County,KY,8267,21,23,2000-01-01,,"Cincinnati, OH-KY-IN"
Bracken County,KY,8334,21,23,2001-01-01,,"Cincinnati, OH-KY-IN"
Bracken County,KY,8408,21,23,2002-01-01,,"Cincinnati, OH-KY-IN"
Bracken County,KY,8387,21,23,2003-01-01,,"Cincinnati, OH-KY-IN"
Bracken County,KY,8592,21,23,2004-01-01,,"Cincinnati, OH-KY-IN"
Bracken County,KY,8533,21,23,2005-01-01,,"Cincinnati, OH-KY-IN"
Bracken County,KY,8484,21,23,2006-01-01,,"Cincinnati, OH-KY-IN"
Bracken County,KY,8468,21,23,2007-01-01,,"Cincinnati, OH-KY-IN"
Bracken County,KY,8471,21,23,2008-01-01,,"Cincinnati, OH-KY-IN"
Bracken County,KY,8473,21,23,2009-01-01,,"Cincinnati, OH-KY-IN"
,,15999,21,25,2000-01-01,,
,,15664,21,25,2001-01-01,,
,,15346,21,25,2002-01-01,,
,,15098,21,25,2003-01-01,,
,,14975,21,25,2004-01-01,,
,,14792,21,25,2005-01-01,,
,,14549,21,25,2006-01-01,,
,,14327,21,25,2007-01-01,,
,,14249,21,25,2008-01-01,,
,,14009,21,25,2009-01-01,,
Breckinridge County,KY,18682,21,27,2000-01-01,,
Breckinridge County,KY,18837,21,27,2001-01-01,,
Breckinridge County,KY,19030,21,27,2002-01-01,,
Breckinridge County,KY,19209,21,27,2003-01-01,,
Breckinridge County,KY,19326,21,27,2004-01-01,,
Breckinridge County,KY,19579,21,27,2005-01-01,,
Breckinridge County,KY,19590,21,27,2006-01-01,,
Breckinridge County,KY,19819,21,27,2007-01-01,,
Breckinridge County,KY,20018,21,27,2008-01-01,,
Breckinridge County,KY,19979,21,27,2009-01-01,,
Bullitt County,KY,61590,21,29,2000-01-01,,"Louisville/Jefferson County, KY-IN"
Bullitt County,KY,62596,21,29,2001-01-01,,"Louisville/Jefferson County, KY-IN"
Bullitt County,KY,63775,21,29,2002-01-01,,"Louisville/Jefferson County, KY-IN"
Bullitt County,KY,65074,21,29,2003-01-01,,"Louisville/Jefferson County, KY-IN"
Bullitt County,KY,66937,21,29,2004-01-01,,"Louisville/Jefferson County, KY-IN"
Bullitt County,KY,68620,21,29,2005-01-01,,"Louisville/Jefferson County, KY-IN"
Bullitt County,KY,70042,21,29,2006-01-01,,"Louisville/Jefferson County, KY-IN"
Bullitt County,KY,71577,21,29,2007-01-01,,"Louisville/Jefferson County, KY-IN"
Bullitt County,KY,72738,21,29,2008-01-01,,"Louisville/Jefferson County, KY-IN"
Bullitt County,KY,73743,21,29,2009-01-01,,"Louisville/Jefferson County, KY-IN"
Butler County,KY,12991,21,31,2000-01-01,,"Bowling Green, KY"
Butler County,KY,13015,21,31,2001-01-01,,"Bowling Green, KY"
Butler County,KY,12952,21,31,2002-01-01,,"Bowling Green, KY"
Butler County,KY,12957,21,31,2003-01-01,,"Bowling Green, KY"
Butler County,KY,13044,21,31,2004-01-01,,"Bowling Green, KY"
Butler County,KY,12900,21,31,2005-01-01,,"Bowling Green, KY"
Butler County,KY,12925,21,31,2006-01-01,,"Bowling Green, KY"
Butler County,KY,12759,21,31,2007-01-01,,"Bowling Green, KY"
Butler County,KY,12745,21,31,2008-01-01,,"Bowling Green, KY"
Butler County,KY,12670,21,31,2009-01-01,,"Bowling Green, KY"
Caldwell County,KY,13026,21,33,2000-01-01,,
Caldwell County,KY,12843,21,33,2001-01-01,,
Caldwell County,KY,12798,21,33,2002-01-01,,
Caldwell County,KY,12802,21,33,2003-01-01,,
Caldwell County,KY,12774,21,33,2004-01-01,,
Caldwell County,KY,12816,21,33,2005-01-01,,
Caldwell County,KY,12828,21,33,2006-01-01,,
Caldwell County,KY,12882,21,33,2007-01-01,,
Caldwell County,KY,12985,21,33,2008-01-01,,
Caldwell County,KY,12996,21,33,2009-01-01,,
Calloway County,KY,34160,21,35,2000-01-01,,"Murray, KY"
Calloway County,KY,34439,21,35,2001-01-01,,"Murray, KY"
Calloway County,KY,34499,21,35,2002-01-01,,"Murray, KY"
Calloway County,KY,34896,21,35,2003-01-01,,"Murray, KY"
Calloway County,KY,35327,21,35,2004-01-01,,"Murray, KY"
Calloway County,KY,35788,21,35,2005-01-01,,"Murray, KY"
Calloway County,KY,36375,21,35,2006-01-01,,"Murray, KY"
Calloway County,KY,36585,21,35,2007-01-01,,"Murray, KY"
Calloway County,KY,36686,21,35,2008-01-01,,"Murray, KY"
Calloway County,KY,36886,21,35,2009-01-01,,"Murray, KY"
Campbell County,KY,88687,21,37,2000-01-01,,"Cincinnati, OH-KY-IN"
Campbell County,KY,88843,21,37,2001-01-01,,"Cincinnati, OH-KY-IN"
Campbell County,KY,88596,21,37,2002-01-01,,"Cincinnati, OH-KY-IN"
Campbell County,KY,88259,21,37,2003-01-01,,"Cincinnati, OH-KY-IN"
Campbell County,KY,87982,21,37,2004-01-01,,"Cincinnati, OH-KY-IN"
Campbell County,KY,88047,21,37,2005-01-01,,"Cincinnati, OH-KY-IN"
Campbell County,KY,88036,21,37,2006-01-01,,"Cincinnati, OH-KY-IN"
Campbell County,KY,88302,21,37,2007-01-01,,"Cincinnati, OH-KY-IN"
Campbell County,KY,88548,21,37,2008-01-01,,"Cincinnati, OH-KY-IN"
Campbell County,KY,89664,21,37,2009-01-01,,"Cincinnati, OH-KY-IN"
Carlisle County,KY,5336,21,39,2000-01-01,,
Carlisle County,KY,5305,21,39,2001-01-01,,
Carlisle County,KY,5299,21,39,2002-01-01,,
Carlisle County,KY,5255,21,39,2003-01-01,,
Carlisle County,KY,5261,21,39,2004-01-01,,
Carlisle County,KY,5215,21,39,2005-01-01,,
Carlisle County,KY,5212,21,39,2006-01-01,,
Carlisle County,KY,5109,21,39,2007-01-01,,
Carlisle County,KY,5093,21,39,2008-01-01,,
Carlisle County,KY,5113,21,39,2009-01-01,,
Carroll County,KY,10181,21,41,2000-01-01,,
Carroll County,KY,10193,21,41,2001-01-01,,
Carroll County,KY,10312,21,41,2002-01-01,,
Carroll County,KY,10372,21,41,2003-01-01,,
Carroll County,KY,10379,21,41,2004-01-01,,
Carroll County,KY,10511,21,41,2005-01-01,,
Carroll County,KY,10528,21,41,2006-01-01,,
Carroll County,KY,10595,21,41,2007-01-01,,
Carroll County,KY,10744,21,41,2008-01-01,,
Carroll County,KY,10852,21,41,2009-01-01,,
Carter County,KY,26874,21,43,2000-01-01,,"Huntington-Ashland, WV-KY-OH"
Carter County,KY,26991,21,43,2001-01-01,,"Huntington-Ashland, WV-KY-OH"
Carter County,KY,27262,21,43,2002-01-01,,"Huntington-Ashland, WV-KY-OH"
Carter County,KY,27504,21,43,2003-01-01,,"Huntington-Ashland, WV-KY-OH"
Carter County,KY,27528,21,43,2004-01-01,,"Huntington-Ashland, WV-KY-OH"
Carter County,KY,27767,21,43,2005-01-01,,"Huntington-Ashland, WV-KY-OH"
Carter County,KY,27921,21,43,2006-01-01,,"Huntington-Ashland, WV-KY-OH"
Carter County,KY,27971,21,43,2007-01-01,,"Huntington-Ashland, WV-KY-OH"
Carter County,KY,27752,21,43,2008-01-01,,"Huntington-Ashland, WV-KY-OH"
Carter County,KY,27785,21,43,2009-01-01,,"Huntington-Ashland, WV-KY-OH"
Casey County,KY,15466,21,45,2000-01-01,,
Casey County,KY,15563,21,45,2001-01-01,,
Casey County,KY,15679,21,45,2002-01-01,,
Casey County,KY,15690,21,45,2003-01-01,,
Casey County,KY,15784,21,45,2004-01-01,,
Casey County,KY,15845,21,45,2005-01-01,,
Casey County,KY,15900,21,45,2006-01-01,,
Casey County,KY,15908,21,45,2007-01-01,,
Casey County,KY,15970,21,45,2008-01-01,,
Casey County,KY,15946,21,45,2009-01-01,,
Christian County,KY,72730,21,47,2000-01-01,,"Clarksville, TN-KY"
Christian County,KY,73397,21,47,2001-01-01,,"Clarksville, TN-KY"
Christian County,KY,73098,21,47,2002-01-01,,"Clarksville, TN-KY"
Christian County,KY,71547,21,47,2003-01-01,,"Clarksville, TN-KY"
Christian County,KY,71700,21,47,2004-01-01,,"Clarksville, TN-KY"
Christian County,KY,72892,21,47,2005-01-01,,"Clarksville, TN-KY"
Christian County,KY,70592,21,47,2006-01-01,,"Clarksville, TN-KY"
Christian County,KY,73128,21,47,2007-01-01,,"Clarksville, TN-KY"
Christian County,KY,72034,21,47,2008-01-01,,"Clarksville, TN-KY"
Christian County,KY,73457,21,47,2009-01-01,,"Clarksville, TN-KY"
Clark County,KY,33234,21,49,2000-01-01,,"Lexington-Fayette, KY"
Clark County,KY,33390,21,49,2001-01-01,,"Lexington-Fayette, KY"
Clark County,KY,33407,21,49,2002-01-01,,"Lexington-Fayette, KY"
Clark County,KY,33672,21,49,2003-01-01,,"Lexington-Fayette, KY"
Clark County,KY,34025,21,49,2004-01-01,,"Lexington-Fayette, KY"
Clark County,KY,34377,21,49,2005-01-01,,"Lexington-Fayette, KY"
Clark County,KY,34823,21,49,2006-01-01,,"Lexington-Fayette, KY"
Clark County,KY,35207,21,49,2007-01-01,,"Lexington-Fayette, KY"
Clark County,KY,35256,21,49,2008-01-01,,"Lexington-Fayette, KY"
Clark County,KY,35607,21,49,2009-01-01,,"Lexington-Fayette, KY"
Clay County,KY,24458,21,51,2000-01-01,,"London, KY"
Clay County,KY,24203,21,51,2001-01-01,,"London, KY"
Clay County,KY,23995,21,51,2002-01-01,,"London, KY"
Clay County,KY,23635,21,51,2003-01-01,,"London, KY"
Clay County,KY,23278,21,51,2004-01-01,,"London, KY"
Clay County,KY,22946,21,51,2005-01-01,,"London, KY"
Clay County,KY,22718,21,51,2006-01-01,,"London, KY"
Clay County,KY,22332,21,51,2007-01-01,,"London, KY"
Clay County,KY,22289,21,51,2008-01-01,,"London, KY"
Clay County,KY,21950,21,51,2009-01-01,,"London, KY"
Clinton County,KY,9637,21,53,2000-01-01,,
Clinton County,KY,9696,21,53,2001-01-01,,
Clinton County,KY,9762,21,53,2002-01-01,,
Clinton County,KY,9825,21,53,2003-01-01,,
Clinton County,KY,9886,21,53,2004-01-01,,
Clinton County,KY,9932,21,53,2005-01-01,,
Clinton County,KY,9942,21,53,2006-01-01,,
Clinton County,KY,10120,21,53,2007-01-01,,
Clinton County,KY,10253,21,53,2008-01-01,,
Clinton County,KY,10227,21,53,2009-01-01,,
Crittenden County,KY,9408,21,55,2000-01-01,,
Crittenden County,KY,9310,21,55,2001-01-01,,
Crittenden County,KY,9217,21,55,2002-01-01,,
Crittenden County,KY,9234,21,55,2003-01-01,,
Crittenden County,KY,9126,21,55,2004-01-01,,
Crittenden County,KY,9138,21,55,2005-01-01,,
Crittenden County,KY,9264,21,55,2006-01-01,,
Crittenden County,KY,9278,21,55,2007-01-01,,
Crittenden County,KY,9408,21,55,2008-01-01,,
Crittenden County,KY,9301,21,55,2009-01-01,,
Cumberland County,KY,7167,21,57,2000-01-01,,
Cumberland County,KY,7157,21,57,2001-01-01,,
Cumberland County,KY,7164,21,57,2002-01-01,,
Cumberland County,KY,7151,21,57,2003-01-01,,
Cumberland County,KY,7189,21,57,2004-01-01,,
Cumberland County,KY,7066,21,57,2005-01-01,,
Cumberland County,KY,7073,21,57,2006-01-01,,
Cumberland County,KY,6959,21,57,2007-01-01,,
Cumberland County,KY,6917,21,57,2008-01-01,,
Cumberland County,KY,6855,21,57,2009-01-01,,
Daviess County,KY,91657,21,59,2000-01-01,,"Owensboro, KY"
Daviess County,KY,91707,21,59,2001-01-01,,"Owensboro, KY"
Daviess County,KY,91821,21,59,2002-01-01,,"Owensboro, KY"
Daviess County,KY,92457,21,59,2003-01-01,,"Owensboro, KY"
Daviess County,KY,92769,21,59,2004-01-01,,"Owensboro, KY"
Daviess County,KY,93150,21,59,2005-01-01,,"Owensboro, KY"
Daviess County,KY,93908,21,59,2006-01-01,,"Owensboro, KY"
Daviess County,KY,94647,21,59,2007-01-01,,"Owensboro, KY"
Daviess County,KY,95411,21,59,2008-01-01,,"Owensboro, KY"
Daviess County,KY,96261,21,59,2009-01-01,,"Owensboro, KY"
Edmonson County,KY,11639,21,61,2000-01-01,,"Bowling Green, KY"
Edmonson County,KY,11728,21,61,2001-01-01,,"Bowling Green, KY"
Edmonson County,KY,11763,21,61,2002-01-01,,"Bowling Green, KY"
Edmonson County,KY,11809,21,61,2003-01-01,,"Bowling Green, KY"
Edmonson County,KY,11804,21,61,2004-01-01,,"Bowling Green, KY"
Edmonson County,KY,11987,21,61,2005-01-01,,"Bowling Green, KY"
Edmonson County,KY,11957,21,61,2006-01-01,,"Bowling Green, KY"
Edmonson County,KY,12055,21,61,2007-01-01,,"Bowling Green, KY"
Edmonson County,KY,12127,21,61,2008-01-01,,"Bowling Green, KY"
Edmonson County,KY,12122,21,61,2009-01-01,,"Bowling Green, KY"
,,6767,21,63,2000-01-01,,
,,6694,21,63,2001-01-01,,
,,6700,21,63,2002-01-01,,
,,6782,21,63,2003-01-01,,
,,6748,21,63,2004-01-01,,
,,6867,21,63,2005-01-01,,
,,7151,21,63,2006-01-01,,
,,7134,21,63,2007-01-01,,
,,7556,21,63,2008-01-01,,
,,7727,21,63,2009-01-01,,
Estill County,KY,15307,21,65,2000-01-01,,"Richmond-Berea, KY"
Estill County,KY,15293,21,65,2001-01-01,,"Richmond-Berea, KY"
Estill County,KY,15193,21,65,2002-01-01,,"Richmond-Berea, KY"
Estill County,KY,15014,21,65,2003-01-01,,"Richmond-Berea, KY"
Estill County,KY,14913,21,65,2004-01-01,,"Richmond-Berea, KY"
Estill County,KY,14780,21,65,2005-01-01,,"Richmond-Berea, KY"
Estill County,KY,14786,21,65,2006-01-01,,"Richmond-Berea, KY"
Estill County,KY,14778,21,65,2007-01-01,,"Richmond-Berea, KY"
Estill County,KY,14752,21,65,2008-01-01,,"Richmond-Berea, KY"
Estill County,KY,14672,21,65,2009-01-01,,"Richmond-Berea, KY"
Fayette County,KY,261408,21,67,2000-01-01,,"Lexington-Fayette, KY"
Fayette County,KY,263990,21,67,2001-01-01,,"Lexington-Fayette, KY"
Fayette County,KY,265822,21,67,2002-01-01,,"Lexington-Fayette, KY"
Fayette County,KY,269904,21,67,2003-01-01,,"Lexington-Fayette, KY"
Fayette County,KY,272377,21,67,2004-01-01,,"Lexington-Fayette, KY"
Fayette County,KY,275540,21,67,2005-01-01,,"Lexington-Fayette, KY"
Fayette County,KY,279971,21,67,2006-01-01,,"Lexington-Fayette, KY"
Fayette County,KY,283291,21,67,2007-01-01,,"Lexington-Fayette, KY"
Fayette County,KY,287683,21,67,2008-01-01,,"Lexington-Fayette, KY"
Fayette County,KY,292514,21,67,2009-01-01,,"Lexington-Fayette, KY"
Fleming County,KY,13837,21,69,2000-01-01,,
Fleming County,KY,14016,21,69,2001-01-01,,
Fleming County,KY,14068,21,69,2002-01-01,,
Fleming County,KY,14230,21,69,2003-01-01,,
Fleming County,KY,14271,21,69,2004-01-01,,
Fleming County,KY,14270,21,69,2005-01-01,,
Fleming County,KY,14235,21,69,2006-01-01,,
Fleming County,KY,14349,21,69,2007-01-01,,
Fleming County,KY,14345,21,69,2008-01-01,,
Fleming County,KY,14280,21,69,2009-01-01,,
Floyd County,KY,42316,21,71,2000-01-01,,
Floyd County,KY,41844,21,71,2001-01-01,,
Floyd County,KY,41671,21,71,2002-01-01,,
Floyd County,KY,41325,21,71,2003-01-01,,
Floyd County,KY,41128,21,71,2004-01-01,,
Floyd County,KY,40847,21,71,2005-01-01,,
Floyd County,KY,40429,21,71,2006-01-01,,
Floyd County,KY,40261,21,71,2007-01-01,,
Floyd County,KY,39964,21,71,2008-01-01,,
Floyd County,KY,39643,21,71,2009-01-01,,
Franklin County,KY,47888,21,73,2000-01-01,,"Frankfort, KY"
Franklin County,KY,48185,21,73,2001-01-01,,"Frankfort, KY"
Franklin County,KY,48293,21,73,2002-01-01,,"Frankfort, KY"
Franklin County,KY,48246,21,73,2003-01-01,,"Frankfort, KY"
Franklin County,KY,48536,21,73,2004-01-01,,"Frankfort, KY"
Franklin County,KY,48620,21,73,2005-01-01,,"Frankfort, KY"
Franklin County,KY,48699,21,73,2006-01-01,,"Frankfort, KY"
Franklin County,KY,48795,21,73,2007-01-01,,"Frankfort, KY"
Franklin County,KY,49301,21,73,2008-01-01,,"Frankfort, KY"
Franklin County,KY,49253,21,73,2009-01-01,,"Frankfort, KY"
Fulton County,KY,7697,21,75,2000-01-01,,
Fulton County,KY,7753,21,75,2001-01-01,,
Fulton County,KY,7563,21,75,2002-01-01,,
Fulton County,KY,7427,21,75,2003-01-01,,
Fulton County,KY,7274,21,75,2004-01-01,,
Fulton County,KY,7090,21,75,2005-01-01,,
Fulton County,KY,6871,21,75,2006-01-01,,
Fulton County,KY,6861,21,75,2007-01-01,,
Fulton County,KY,6945,21,75,2008-01-01,,
Fulton County,KY,6793,21,75,2009-01-01,,
Gallatin County,KY,7866,21,77,2000-01-01,,"Cincinnati, OH-KY-IN"
Gallatin County,KY,8004,21,77,2001-01-01,,"Cincinnati, OH-KY-IN"
Gallatin County,KY,7891,21,77,2002-01-01,,"Cincinnati, OH-KY-IN"
Gallatin County,KY,8094,21,77,2003-01-01,,"Cincinnati, OH-KY-IN"
Gallatin County,KY,8119,21,77,2004-01-01,,"Cincinnati, OH-KY-IN"
Gallatin County,KY,8225,21,77,2005-01-01,,"Cincinnati, OH-KY-IN"
Gallatin County,KY,8253,21,77,2006-01-01,,"Cincinnati, OH-KY-IN"
Gallatin County,KY,8337,21,77,2007-01-01,,"Cincinnati, OH-KY-IN"
Gallatin County,KY,8420,21,77,2008-01-01,,"Cincinnati, OH-KY-IN"
Gallatin County,KY,8533,21,77,2009-01-01,,"Cincinnati, OH-KY-IN"
Garrard County,KY,14844,21,79,2000-01-01,,
Garrard County,KY,15090,21,79,2001-01-01,,
Garrard County,KY,15505,21,79,2002-01-01,,
Garrard County,KY,15790,21,79,2003-01-01,,
Garrard County,KY,15941,21,79,2004-01-01,,
Garrard County,KY,16315,21,79,2005-01-01,,
Garrard County,KY,16595,21,79,2006-01-01,,
Garrard County,KY,16887,21,79,2007-01-01,,
Garrard County,KY,16906,21,79,2008-01-01,,
Garrard County,KY,16900,21,79,2009-01-01,,
Grant County,KY,22485,21,81,2000-01-01,,"Cincinnati, OH-KY-IN"
Grant County,KY,22972,21,81,2001-01-01,,"Cincinnati, OH-KY-IN"
Grant County,KY,23307,21,81,2002-01-01,,"Cincinnati, OH-KY-IN"
Grant County,KY,23619,21,81,2003-01-01,,"Cincinnati, OH-KY-IN"
Grant County,KY,23856,21,81,2004-01-01,,"Cincinnati, OH-KY-IN"
Grant County,KY,23993,21,81,2005-01-01,,"Cincinnati, OH-KY-IN"
Grant County,KY,24253,21,81,2006-01-01,,"Cincinnati, OH-KY-IN"
Grant County,KY,24544,21,81,2007-01-01,,"Cincinnati, OH-KY-IN"
Grant County,KY,24856,21,81,2008-01-01,,"Cincinnati, OH-KY-IN"
Grant County,KY,24697,21,81,2009-01-01,,"Cincinnati, OH-KY-IN"
Graves County,KY,37049,21,83,2000-01-01,,"Mayfield, KY"
Graves County,KY,36869,21,83,2001-01-01,,"Mayfield, KY"
Graves County,KY,36770,21,83,2002-01-01,,"Mayfield, KY"
Graves County,KY,36898,21,83,2003-01-01,,"Mayfield, KY"
Graves County,KY,36789,21,83,2004-01-01,,"Mayfield, KY"
Graves County,KY,36926,21,83,2005-01-01,,"Mayfield, KY"
Graves County,KY,36859,21,83,2006-01-01,,"Mayfield, KY"
Graves County,KY,36932,21,83,2007-01-01,,"Mayfield, KY"
Graves County,KY,36862,21,83,2008-01-01,,"Mayfield, KY"
Graves County,KY,36932,21,83,2009-01-01,,"Mayfield, KY"
Grayson County,KY,24094,21,85,2000-01-01,,
Grayson County,KY,24170,21,85,2001-01-01,,
Grayson County,KY,24235,21,85,2002-01-01,,
Grayson County,KY,24648,21,85,2003-01-01,,
Grayson County,KY,24962,21,85,2004-01-01,,
Grayson County,KY,25181,21,85,2005-01-01,,
Grayson County,KY,25294,21,85,2006-01-01,,
Grayson County,KY,25444,21,85,2007-01-01,,
Grayson County,KY,25558,21,85,2008-01-01,,
Grayson County,KY,25619,21,85,2009-01-01,,
Green County,KY,11526,21,87,2000-01-01,,"Campbellsville, KY"
Green County,KY,11566,21,87,2001-01-01,,"Campbellsville, KY"
Green County,KY,11543,21,87,2002-01-01,,"Campbellsville, KY"
Green County,KY,11557,21,87,2003-01-01,,"Campbellsville, KY"
Green County,KY,11408,21,87,2004-01-01,,"Campbellsville, KY"
Green County,KY,11406,21,87,2005-01-01,,"Campbellsville, KY"
Green County,KY,11454,21,87,2006-01-01,,"Campbellsville, KY"
Green County,KY,11412,21,87,2007-01-01,,"Campbellsville, KY"
Green County,KY,11432,21,87,2008-01-01,,"Campbellsville, KY"
Green County,KY,11359,21,87,2009-01-01,,"Campbellsville, KY"
Greenup County,KY,36836,21,89,2000-01-01,,"Huntington-Ashland, WV-KY-OH"
Greenup County,KY,36804,21,89,2001-01-01,,"Huntington-Ashland, WV-KY-OH"
Greenup County,KY,36600,21,89,2002-01-01,,"Huntington-Ashland, WV-KY-OH"
Greenup County,KY,36681,21,89,2003-01-01,,"Huntington-Ashland, WV-KY-OH"
Greenup County,KY,36579,21,89,2004-01-01,,"Huntington-Ashland, WV-KY-OH"
Greenup County,KY,36530,21,89,2005-01-01,,"Huntington-Ashland, WV-KY-OH"
Greenup County,KY,36827,21,89,2006-01-01,,"Huntington-Ashland, WV-KY-OH"
Greenup County,KY,36939,21,89,2007-01-01,,"Huntington-Ashland, WV-KY-OH"
Greenup County,KY,37106,21,89,2008-01-01,,"Huntington-Ashland, WV-KY-OH"
Greenup County,KY,37053,21,89,2009-01-01,,"Huntington-Ashland, WV-KY-OH"
Hancock County,KY,8424,21,91,2000-01-01,,"Owensboro, KY"
Hancock County,KY,8431,21,91,2001-01-01,,"Owensboro, KY"
Hancock County,KY,8424,21,91,2002-01-01,,"Owensboro, KY"
Hancock County,KY,8426,21,91,2003-01-01,,"Owensboro, KY"
Hancock County,KY,8389,21,91,2004-01-01,,"Owensboro, KY"
Hancock County,KY,8508,21,91,2005-01-01,,"Owensboro, KY"
Hancock County,KY,8542,21,91,2006-01-01,,"Owensboro, KY"
Hancock County,KY,8536,21,91,2007-01-01,,"Owensboro, KY"
Hancock County,KY,8567,21,91,2008-01-01,,"Owensboro, KY"
Hancock County,KY,8558,21,91,2009-01-01,,"Owensboro, KY"
Hardin County,KY,92919,21,93,2000-01-01,,"Elizabethtown-Fort Knox, KY"
Hardin County,KY,93715,21,93,2001-01-01,,"Elizabethtown-Fort Knox, KY"
